Log file for data_sample.py
Start time: 2023-08-02 20:17:53.499132
[ID:1| Order KDO7FITFAI created | Generated 8079 items | Pending 75974137 items]
[ID:1747| Order 2I3ZKJB8ZG created | Generated 43973664 items | Pending 32008552 items]
[ID:1748| Order IDLLFO4VE2 created | Generated 43982160 items | Pending 32000056 items]
[ID:1749| Order IAG82X54ZO created | Generated 43996167 items | Pending 31986049 items]
[ID:1750| Order 62I5IR39S2 created | Generated 44044331 items | Pending 31937885 items]
[ID:1751| Order XZK8Q6LAYB created | Generated 44081824 items | Pending 31900392 items]
[ID:1752| Order 7PW3ZQJJZ4 created | Generated 44103941 items | Pending 31878275 items]
[ID:1753| Order X8KXK2BQF3 created | Generated 44138997 items | Pending 31843219 items]
[ID:1754| Order NKFN5WN0Y7 created | Generated 44149184 items | Pending 31833032 items]
[ID:1755| Order OOSCK3OVSF created | Generated 44164732 items | Pending 31817484 items]
[ID:1756| Order V2GV9LZE5V created | Generated 44183106 items | Pending 31799110 items]
[ID:1757| Order T1WN5IG9TF created | Generated 44234374 items | Pending 31747842 items]
[ID:1758| Order PZZ0QUWRR2 created | Generated 44250661 items | Pending 31731555 items]
[ID:1759| Order CF96WSG0N1 created | Generated 44290877 items | Pending 31691339 items]
[ID:1760| Order HYHAL2QVFR created | Generated 44297385 items | Pending 31684831 items]
[ID:1761| Order VE8P6QJ6B8 created | Generated 44332487 items | Pending 31649729 items]
[ID:1762| Order HNZIXE21L8 created | Generated 44360153 items | Pending 31622063 items]
[ID:1763| Order 0OCBEPI02U created | Generated 44407076 items | Pending 31575140 items]
[ID:1764| Order DNJK9O598N created | Generated 44438392 items | Pending 31543824 items]
[ID:1765| Order VDE3FV29FY created | Generated 44486453 items | Pending 31495763 items]
[ID:1766| Order 78PQD33LQ0 created | Generated 44503512 items | Pending 31478704 items]
[ID:1767| Order I9038TGPGO created | Generated 44542607 items | Pending 31439609 items]
[ID:1768| Order X9LSA7CZPF created | Generated 44581661 items | Pending 31400555 items]
[ID:1769| Order WMTEDCI7JS created | Generated 44609611 items | Pending 31372605 items]
[ID:1770| Order BK13207I8M created | Generated 44632967 items | Pending 31349249 items]
[ID:1771| Order QP7JZT4T9F created | Generated 44647018 items | Pending 31335198 items]
[ID:1772| Order 9BSAU4N373 created | Generated 44653910 items | Pending 31328306 items]
[ID:1773| Order 5HMSIXA4B6 created | Generated 44702171 items | Pending 31280045 items]
[ID:1774| Order R959AGXVVV created | Generated 44703181 items | Pending 31279035 items]
[ID:1775| Order R0GMB40K49 created | Generated 44724498 items | Pending 31257718 items]
[ID:1776| Order XU1VO2K71A created | Generated 44754081 items | Pending 31228135 items]
[ID:1777| Order DKSOJ19WSO created | Generated 44782696 items | Pending 31199520 items]
[ID:1778| Order 3NP1N4T968 created | Generated 44827725 items | Pending 31154491 items]
[ID:1779| Order J3AXLXKEFN created | Generated 44868494 items | Pending 31113722 items]
[ID:1780| Order DX2ND3A915 created | Generated 44874063 items | Pending 31108153 items]
[ID:1781| Order QCZPFPJ9EQ created | Generated 44916080 items | Pending 31066136 items]
[ID:1782| Order OXE4BQ17CS created | Generated 44962557 items | Pending 31019659 items]
[ID:1783| Order YLOS8LZWWN created | Generated 44981934 items | Pending 31000282 items]
[ID:1784| Order NTS5XL87JJ created | Generated 45006736 items | Pending 30975480 items]
[ID:1785| Order U2F2T5LME5 created | Generated 45020708 items | Pending 30961508 items]
[ID:1786| Order 3G4DNC31YH created | Generated 45056189 items | Pending 30926027 items]
[ID:1787| Order 0PQ7KQZRJ8 created | Generated 45092376 items | Pending 30889840 items]
[ID:1788| Order V3OCZ8OR1S created | Generated 45139012 items | Pending 30843204 items]
[ID:1789| Order GJ05AWPCWW created | Generated 45163893 items | Pending 30818323 items]
[ID:1790| Order 4F8K5PJXRT created | Generated 45191782 items | Pending 30790434 items]
[ID:1791| Order WCC7KA4K6U created | Generated 45240846 items | Pending 30741370 items]
[ID:1792| Order WS4E8VCF9F created | Generated 45242725 items | Pending 30739491 items]
[ID:1793| Order KHNZGD2F0I created | Generated 45250735 items | Pending 30731481 items]
[ID:1794| Order I6KB1NM7JD created | Generated 45297368 items | Pending 30684848 items]
[ID:1795| Order H217NF6WJK created | Generated 45340186 items | Pending 30642030 items]
[ID:1796| Order 5EP6KRGO01 created | Generated 45383338 items | Pending 30598878 items]
[ID:1797| Order QHW3LDL9IW created | Generated 45422153 items | Pending 30560063 items]
[ID:1798| Order MLU0GAJLRZ created | Generated 45467296 items | Pending 30514920 items]
[ID:1799| Order R4WNHESE66 created | Generated 45477124 items | Pending 30505092 items]
[ID:1800| Order 4TEWVSW8T4 created | Generated 45478993 items | Pending 30503223 items]
[ID:1801| Order K4YCGW5CNN created | Generated 45521801 items | Pending 30460415 items]
[ID:1802| Order E746OFWVLE created | Generated 45544174 items | Pending 30438042 items]
[ID:1803| Order VO624O5K1L created | Generated 45569042 items | Pending 30413174 items]
[ID:1804| Order WNQNSJWZRN created | Generated 45582442 items | Pending 30399774 items]
[ID:1805| Order RNOH48MJ7G created | Generated 45612268 items | Pending 30369948 items]
[ID:1806| Order Y8KCZMW5LC created | Generated 45652410 items | Pending 30329806 items]
[ID:1807| Order QJ9ZY1Z3AX created | Generated 45661926 items | Pending 30320290 items]
[ID:1808| Order 5X8MYQUM0X created | Generated 45686587 items | Pending 30295629 items]
[ID:1809| Order 07SQQZ4H2K created | Generated 45712856 items | Pending 30269360 items]
[ID:1810| Order KWOSQM7ONF created | Generated 45760680 items | Pending 30221536 items]
[ID:1811| Order Z6KEHM7ZGX created | Generated 45775908 items | Pending 30206308 items]
[ID:1812| Order 82RK3NX3E7 created | Generated 45777673 items | Pending 30204543 items]
[ID:1813| Order 5SEC4BIYND created | Generated 45825456 items | Pending 30156760 items]
[ID:1814| Order 5QOVFFH594 created | Generated 45828579 items | Pending 30153637 items]
[ID:1815| Order U7NK6SJHF6 created | Generated 45834960 items | Pending 30147256 items]
[ID:1816| Order DKINSSTPCU created | Generated 45846029 items | Pending 30136187 items]
[ID:1817| Order CSSYL6Z173 created | Generated 45893542 items | Pending 30088674 items]
[ID:1818| Order W3NKKVHGX2 created | Generated 45916143 items | Pending 30066073 items]
[ID:1819| Order FNXNWKKHOQ created | Generated 45938893 items | Pending 30043323 items]
[ID:1820| Order O969XR3UTZ created | Generated 45971563 items | Pending 30010653 items]
[ID:1821| Order XC2U9OEDDC created | Generated 45977995 items | Pending 30004221 items]
[ID:1822| Order 2DUPIXKD21 created | Generated 46009815 items | Pending 29972401 items]
[ID:1823| Order UJU9NOFJ7F created | Generated 46017876 items | Pending 29964340 items]
[ID:1824| Order NRU325HC2O created | Generated 46037375 items | Pending 29944841 items]
[ID:1825| Order 7Q5WVAC1WY created | Generated 46078607 items | Pending 29903609 items]
[ID:1826| Order 6IVKMHLEXC created | Generated 46100011 items | Pending 29882205 items]
[ID:1827| Order BA6PP2JYGM created | Generated 46117865 items | Pending 29864351 items]
[ID:1828| Order PECQRMNTFN created | Generated 46148455 items | Pending 29833761 items]
[ID:1829| Order KOAQS3KP96 created | Generated 46173920 items | Pending 29808296 items]
[ID:1830| Order 1S118XZTKK created | Generated 46181392 items | Pending 29800824 items]
[ID:1831| Order 494JFEI43X created | Generated 46185335 items | Pending 29796881 items]
[ID:1832| Order R1AR1XVMGJ created | Generated 46199959 items | Pending 29782257 items]
[ID:1833| Order MD3FK9K7VL created | Generated 46233029 items | Pending 29749187 items]
[ID:1834| Order H0WYNG6FYI created | Generated 46246741 items | Pending 29735475 items]
[ID:1835| Order 6XLBW9HTVJ created | Generated 46281761 items | Pending 29700455 items]
[ID:1836| Order 7PYG60V22G created | Generated 46293899 items | Pending 29688317 items]
[ID:1837| Order NNHFEM6X9D created | Generated 46306983 items | Pending 29675233 items]
[ID:1838| Order CVHU3M327Y created | Generated 46318882 items | Pending 29663334 items]
[ID:1839| Order GVFZIKTGX7 created | Generated 46349843 items | Pending 29632373 items]
[ID:1840| Order LN97G4XZZQ created | Generated 46374685 items | Pending 29607531 items]
[ID:1841| Order R3GANFKFH4 created | Generated 46424844 items | Pending 29557372 items]
[ID:1842| Order NHTWO8IXVI created | Generated 46435441 items | Pending 29546775 items]
[ID:1843| Order FOBXGXA5E8 created | Generated 46466287 items | Pending 29515929 items]
[ID:1844| Order 2UQGVOE7L5 created | Generated 46501746 items | Pending 29480470 items]
[ID:1845| Order GM7ERI14J1 created | Generated 46542787 items | Pending 29439429 items]
[ID:1846| Order RGPXDXKTU5 created | Generated 46546693 items | Pending 29435523 items]
[ID:1847| Order D1VIKSDROR created | Generated 46549779 items | Pending 29432437 items]
[ID:1848| Order ZIIOB0IAMC created | Generated 46567506 items | Pending 29414710 items]
[ID:1849| Order 9GW6CPCJ34 created | Generated 46592376 items | Pending 29389840 items]
[ID:1850| Order BI11CKOLQY created | Generated 46624585 items | Pending 29357631 items]
[ID:1851| Order VZAPN7MVMG created | Generated 46631953 items | Pending 29350263 items]
[ID:1852| Order 0HMUBET7IT created | Generated 46661341 items | Pending 29320875 items]
[ID:1853| Order AMP9D3XQYO created | Generated 46707779 items | Pending 29274437 items]
[ID:1854| Order B4BGZN4U2P created | Generated 46723340 items | Pending 29258876 items]
[ID:1855| Order 5R1XY59N0O created | Generated 46767215 items | Pending 29215001 items]
[ID:1856| Order FGAGPPG612 created | Generated 46801627 items | Pending 29180589 items]
[ID:1857| Order KN0V235O4O created | Generated 46844882 items | Pending 29137334 items]
[ID:1858| Order GS2N4IS8BE created | Generated 46855334 items | Pending 29126882 items]
[ID:1859| Order 5R9GXSFOSX created | Generated 46901237 items | Pending 29080979 items]
[ID:1860| Order BRKBR7G9T9 created | Generated 46901497 items | Pending 29080719 items]
[ID:1861| Order 7SOTT9I9IF created | Generated 46946029 items | Pending 29036187 items]
[ID:1862| Order IIZSFI2BAR created | Generated 46949904 items | Pending 29032312 items]
[ID:1863| Order 3SPC01EQG0 created | Generated 47001071 items | Pending 28981145 items]
[ID:1864| Order 0MPJZZCVUJ created | Generated 47034041 items | Pending 28948175 items]
[ID:1865| Order HHLR13IZM8 created | Generated 47075834 items | Pending 28906382 items]
[ID:1866| Order 3KLN117F9S created | Generated 47101502 items | Pending 28880714 items]
[ID:1867| Order XRDYRJMLDM created | Generated 47119017 items | Pending 28863199 items]
[ID:1868| Order TFJ97QTLJT created | Generated 47158583 items | Pending 28823633 items]
[ID:1869| Order 5N5COMLARO created | Generated 47186247 items | Pending 28795969 items]
[ID:1870| Order I5K5IF1ELU created | Generated 47232762 items | Pending 28749454 items]
[ID:1871| Order KX92DTE5CM created | Generated 47237460 items | Pending 28744756 items]
[ID:1872| Order J8L33K27OH created | Generated 47280733 items | Pending 28701483 items]
[ID:1873| Order O0FTFA11N3 created | Generated 47303047 items | Pending 28679169 items]
[ID:1874| Order TOIUL8PMR0 created | Generated 47340869 items | Pending 28641347 items]
[ID:1875| Order B7P7RAVSI2 created | Generated 47389481 items | Pending 28592735 items]
[ID:1876| Order 32KT7Q8V0N created | Generated 47399275 items | Pending 28582941 items]
[ID:1877| Order S13LDXYWK3 created | Generated 47426815 items | Pending 28555401 items]
[ID:1878| Order INLJ62HHDU created | Generated 47433235 items | Pending 28548981 items]
[ID:1879| Order D48OZWTZ9S created | Generated 47468350 items | Pending 28513866 items]
[ID:1880| Order IHRNNPGRDS created | Generated 47492476 items | Pending 28489740 items]
[ID:1881| Order IE4EXYKOEP created | Generated 47509269 items | Pending 28472947 items]
[ID:1882| Order B0MLV0HMKM created | Generated 47525489 items | Pending 28456727 items]
[ID:1883| Order F7Q149V6LK created | Generated 47532526 items | Pending 28449690 items]
[ID:1884| Order RAX5FLICQP created | Generated 47560418 items | Pending 28421798 items]
[ID:1885| Order 6G83O5DYZO created | Generated 47613041 items | Pending 28369175 items]
[ID:1886| Order XHPRFNCFJV created | Generated 47633106 items | Pending 28349110 items]
[ID:1887| Order 96QFAL939E created | Generated 47670205 items | Pending 28312011 items]
[ID:1888| Order 58IQE5OS8N created | Generated 47680649 items | Pending 28301567 items]
[ID:1889| Order WWCA0IDNJ3 created | Generated 47698917 items | Pending 28283299 items]
[ID:1890| Order 41RQCTA27N created | Generated 47743735 items | Pending 28238481 items]
[ID:1891| Order UD4V1NTBIZ created | Generated 47768486 items | Pending 28213730 items]
[ID:1892| Order KMKQX085OQ created | Generated 47775913 items | Pending 28206303 items]
[ID:1893| Order QGUX99WG1R created | Generated 47778695 items | Pending 28203521 items]
[ID:1894| Order 9XN1TIQ6OQ created | Generated 47786334 items | Pending 28195882 items]
[ID:1895| Order MKT5WH6G2L created | Generated 47815353 items | Pending 28166863 items]
[ID:1896| Order OANJJYM6UN created | Generated 47854187 items | Pending 28128029 items]
[ID:1897| Order A6E3X9SNJQ created | Generated 47854736 items | Pending 28127480 items]
[ID:1898| Order ABU69NG44M created | Generated 47896008 items | Pending 28086208 items]
[ID:1899| Order IFY9TSQDHZ created | Generated 47935048 items | Pending 28047168 items]
[ID:1900| Order U0OB8PEP3D created | Generated 47957431 items | Pending 28024785 items]
[ID:1901| Order NLCIEAVX2N created | Generated 47976325 items | Pending 28005891 items]
[ID:1902| Order CQU1EAIEOT created | Generated 47988105 items | Pending 27994111 items]
[ID:1903| Order 3SA39HKNIN created | Generated 48021156 items | Pending 27961060 items]
[ID:1904| Order TQ8167VUX8 created | Generated 48047263 items | Pending 27934953 items]
[ID:1905| Order U7ZL8QQLY5 created | Generated 48069584 items | Pending 27912632 items]
[ID:1906| Order 6L1AWGSS22 created | Generated 48097509 items | Pending 27884707 items]
[ID:1907| Order L4YFUP0XHE created | Generated 48097569 items | Pending 27884647 items]
[ID:1908| Order 5QL1E9IXTR created | Generated 48149079 items | Pending 27833137 items]
[ID:1909| Order 2AC1JXGAUQ created | Generated 48196675 items | Pending 27785541 items]
[ID:1910| Order Q94NBL27BW created | Generated 48234847 items | Pending 27747369 items]
[ID:1911| Order SHKG3LFB8F created | Generated 48283813 items | Pending 27698403 items]
[ID:1912| Order ZUMMOHGUWC created | Generated 48290331 items | Pending 27691885 items]
[ID:1913| Order ZZDJWMBTVJ created | Generated 48324744 items | Pending 27657472 items]
[ID:1914| Order TRPP50M844 created | Generated 48326991 items | Pending 27655225 items]
[ID:1915| Order 5O63L6QDEO created | Generated 48335527 items | Pending 27646689 items]
[ID:1916| Order 1C6SW20YDI created | Generated 48374292 items | Pending 27607924 items]
[ID:1917| Order YWI4U1C3WV created | Generated 48386925 items | Pending 27595291 items]
[ID:1918| Order PHK2FZYBZH created | Generated 48433946 items | Pending 27548270 items]
[ID:1919| Order C3M2K0WBV6 created | Generated 48468118 items | Pending 27514098 items]
[ID:1920| Order VN2BN1NE35 created | Generated 48485102 items | Pending 27497114 items]
[ID:1921| Order C6EL954XLS created | Generated 48514802 items | Pending 27467414 items]
[ID:1922| Order D0RUTDZS2V created | Generated 48565297 items | Pending 27416919 items]
[ID:1923| Order 086APR5L34 created | Generated 48602471 items | Pending 27379745 items]
[ID:1924| Order W59D02PJKR created | Generated 48633740 items | Pending 27348476 items]
[ID:1925| Order CVM89R0XKQ created | Generated 48685381 items | Pending 27296835 items]
[ID:1926| Order LXKRRYX81R created | Generated 48727436 items | Pending 27254780 items]
[ID:1927| Order 9DIBA9KH2E created | Generated 48758051 items | Pending 27224165 items]
[ID:1928| Order DM6JCZESEF created | Generated 48787835 items | Pending 27194381 items]
