id, identification, floor, section, location, shelf, column, row, emc
8413, 244133, 2, 4, 4, 1, 3, 3, 0
8414, 244134, 2, 4, 4, 1, 3, 4, 0
8415, 244135, 2, 4, 4, 1, 3, 5, 0
8416, 244141, 2, 4, 4, 1, 4, 1, 0
8417, 244142, 2, 4, 4, 1, 4, 2, 0
8418, 244143, 2, 4, 4, 1, 4, 3, 0
8419, 244144, 2, 4, 4, 1, 4, 4, 0
8420, 244145, 2, 4, 4, 1, 4, 5, 0
8421, 244151, 2, 4, 4, 1, 5, 1, 0
8422, 244152, 2, 4, 4, 1, 5, 2, 0
8423, 244153, 2, 4, 4, 1, 5, 3, 0
8424, 244154, 2, 4, 4, 1, 5, 4, 0
8425, 244155, 2, 4, 4, 1, 5, 5, 0
8426, 244211, 2, 4, 4, 2, 1, 1, 0
8427, 244212, 2, 4, 4, 2, 1, 2, 0
8428, 244213, 2, 4, 4, 2, 1, 3, 0
8429, 244214, 2, 4, 4, 2, 1, 4, 0
8430, 244215, 2, 4, 4, 2, 1, 5, 0
8431, 244221, 2, 4, 4, 2, 2, 1, 0
8432, 244222, 2, 4, 4, 2, 2, 2, 0
8433, 244223, 2, 4, 4, 2, 2, 3, 0
8434, 244224, 2, 4, 4, 2, 2, 4, 0
8435, 244225, 2, 4, 4, 2, 2, 5, 0
8436, 244231, 2, 4, 4, 2, 3, 1, 0
8437, 244232, 2, 4, 4, 2, 3, 2, 0
8438, 244233, 2, 4, 4, 2, 3, 3, 0
8439, 244234, 2, 4, 4, 2, 3, 4, 0
8440, 244235, 2, 4, 4, 2, 3, 5, 0
8441, 244241, 2, 4, 4, 2, 4, 1, 0
8442, 244242, 2, 4, 4, 2, 4, 2, 0
8443, 244243, 2, 4, 4, 2, 4, 3, 0
8444, 244244, 2, 4, 4, 2, 4, 4, 0
8445, 244245, 2, 4, 4, 2, 4, 5, 0
8446, 244251, 2, 4, 4, 2, 5, 1, 0
8447, 244252, 2, 4, 4, 2, 5, 2, 0
8448, 244253, 2, 4, 4, 2, 5, 3, 0
8449, 244254, 2, 4, 4, 2, 5, 4, 0
8450, 244255, 2, 4, 4, 2, 5, 5, 0
8451, 244311, 2, 4, 4, 3, 1, 1, 0
8452, 244312, 2, 4, 4, 3, 1, 2, 0
8453, 244313, 2, 4, 4, 3, 1, 3, 0
8454, 244314, 2, 4, 4, 3, 1, 4, 0
8455, 244315, 2, 4, 4, 3, 1, 5, 0
8456, 244321, 2, 4, 4, 3, 2, 1, 0
8457, 244322, 2, 4, 4, 3, 2, 2, 0
8458, 244323, 2, 4, 4, 3, 2, 3, 0
8459, 244324, 2, 4, 4, 3, 2, 4, 0
8460, 244325, 2, 4, 4, 3, 2, 5, 0
8461, 244331, 2, 4, 4, 3, 3, 1, 0
8462, 244332, 2, 4, 4, 3, 3, 2, 0
8463, 244333, 2, 4, 4, 3, 3, 3, 0
8464, 244334, 2, 4, 4, 3, 3, 4, 0
8465, 244335, 2, 4, 4, 3, 3, 5, 0
8466, 244341, 2, 4, 4, 3, 4, 1, 0
8467, 244342, 2, 4, 4, 3, 4, 2, 0
8468, 244343, 2, 4, 4, 3, 4, 3, 0
8469, 244344, 2, 4, 4, 3, 4, 4, 0
8470, 244345, 2, 4, 4, 3, 4, 5, 0
8471, 244351, 2, 4, 4, 3, 5, 1, 0
8472, 244352, 2, 4, 4, 3, 5, 2, 0
8473, 244353, 2, 4, 4, 3, 5, 3, 0
8474, 244354, 2, 4, 4, 3, 5, 4, 0
8475, 244355, 2, 4, 4, 3, 5, 5, 0
8476, 244411, 2, 4, 4, 4, 1, 1, 0
8477, 244412, 2, 4, 4, 4, 1, 2, 0
8478, 244413, 2, 4, 4, 4, 1, 3, 0
8479, 244414, 2, 4, 4, 4, 1, 4, 0
8480, 244415, 2, 4, 4, 4, 1, 5, 0
8481, 244421, 2, 4, 4, 4, 2, 1, 0
8482, 244422, 2, 4, 4, 4, 2, 2, 0
8483, 244423, 2, 4, 4, 4, 2, 3, 0
8484, 244424, 2, 4, 4, 4, 2, 4, 0
8485, 244425, 2, 4, 4, 4, 2, 5, 0
8486, 244431, 2, 4, 4, 4, 3, 1, 0
8487, 244432, 2, 4, 4, 4, 3, 2, 0
8488, 244433, 2, 4, 4, 4, 3, 3, 0
8489, 244434, 2, 4, 4, 4, 3, 4, 0
8490, 244435, 2, 4, 4, 4, 3, 5, 0
8491, 244441, 2, 4, 4, 4, 4, 1, 0
8492, 244442, 2, 4, 4, 4, 4, 2, 0
8493, 244443, 2, 4, 4, 4, 4, 3, 0
8494, 244444, 2, 4, 4, 4, 4, 4, 0
8495, 244445, 2, 4, 4, 4, 4, 5, 0
8496, 244451, 2, 4, 4, 4, 5, 1, 0
8497, 244452, 2, 4, 4, 4, 5, 2, 0
8498, 244453, 2, 4, 4, 4, 5, 3, 0
8499, 244454, 2, 4, 4, 4, 5, 4, 0
8500, 244455, 2, 4, 4, 4, 5, 5, 0
8501, 245111, 2, 4, 5, 1, 1, 1, 0
8502, 245112, 2, 4, 5, 1, 1, 2, 0
8503, 245113, 2, 4, 5, 1, 1, 3, 0
8504, 245114, 2, 4, 5, 1, 1, 4, 0
8505, 245115, 2, 4, 5, 1, 1, 5, 0
8506, 245121, 2, 4, 5, 1, 2, 1, 0
8507, 245122, 2, 4, 5, 1, 2, 2, 0
8508, 245123, 2, 4, 5, 1, 2, 3, 0
8509, 245124, 2, 4, 5, 1, 2, 4, 0
8510, 245125, 2, 4, 5, 1, 2, 5, 0
8511, 245131, 2, 4, 5, 1, 3, 1, 0
8512, 245132, 2, 4, 5, 1, 3, 2, 0
8513, 245133, 2, 4, 5, 1, 3, 3, 0
8514, 245134, 2, 4, 5, 1, 3, 4, 0
8515, 245135, 2, 4, 5, 1, 3, 5, 0
8516, 245141, 2, 4, 5, 1, 4, 1, 0
8517, 245142, 2, 4, 5, 1, 4, 2, 0
8518, 245143, 2, 4, 5, 1, 4, 3, 0
8519, 245144, 2, 4, 5, 1, 4, 4, 0
8520, 245145, 2, 4, 5, 1, 4, 5, 0
8521, 245151, 2, 4, 5, 1, 5, 1, 0
8522, 245152, 2, 4, 5, 1, 5, 2, 0
8523, 245153, 2, 4, 5, 1, 5, 3, 0
8524, 245154, 2, 4, 5, 1, 5, 4, 0
8525, 245155, 2, 4, 5, 1, 5, 5, 0
8526, 245211, 2, 4, 5, 2, 1, 1, 0
8527, 245212, 2, 4, 5, 2, 1, 2, 0
8528, 245213, 2, 4, 5, 2, 1, 3, 0
8529, 245214, 2, 4, 5, 2, 1, 4, 0
8530, 245215, 2, 4, 5, 2, 1, 5, 0
8531, 245221, 2, 4, 5, 2, 2, 1, 0
8532, 245222, 2, 4, 5, 2, 2, 2, 0
8533, 245223, 2, 4, 5, 2, 2, 3, 0
8534, 245224, 2, 4, 5, 2, 2, 4, 0
8535, 245225, 2, 4, 5, 2, 2, 5, 0
8536, 245231, 2, 4, 5, 2, 3, 1, 0
8537, 245232, 2, 4, 5, 2, 3, 2, 0
8538, 245233, 2, 4, 5, 2, 3, 3, 0
8539, 245234, 2, 4, 5, 2, 3, 4, 0
8540, 245235, 2, 4, 5, 2, 3, 5, 0
8541, 245241, 2, 4, 5, 2, 4, 1, 0
8542, 245242, 2, 4, 5, 2, 4, 2, 0
8543, 245243, 2, 4, 5, 2, 4, 3, 0
8544, 245244, 2, 4, 5, 2, 4, 4, 0
8545, 245245, 2, 4, 5, 2, 4, 5, 0
8546, 245251, 2, 4, 5, 2, 5, 1, 0
8547, 245252, 2, 4, 5, 2, 5, 2, 0
8548, 245253, 2, 4, 5, 2, 5, 3, 0
8549, 245254, 2, 4, 5, 2, 5, 4, 0
8550, 245255, 2, 4, 5, 2, 5, 5, 0
8551, 245311, 2, 4, 5, 3, 1, 1, 0
8552, 245312, 2, 4, 5, 3, 1, 2, 0
8553, 245313, 2, 4, 5, 3, 1, 3, 0
8554, 245314, 2, 4, 5, 3, 1, 4, 0
8555, 245315, 2, 4, 5, 3, 1, 5, 0
8556, 245321, 2, 4, 5, 3, 2, 1, 0
8557, 245322, 2, 4, 5, 3, 2, 2, 0
8558, 245323, 2, 4, 5, 3, 2, 3, 0
8559, 245324, 2, 4, 5, 3, 2, 4, 0
8560, 245325, 2, 4, 5, 3, 2, 5, 0
8561, 245331, 2, 4, 5, 3, 3, 1, 0
8562, 245332, 2, 4, 5, 3, 3, 2, 0
8563, 245333, 2, 4, 5, 3, 3, 3, 0
8564, 245334, 2, 4, 5, 3, 3, 4, 0
8565, 245335, 2, 4, 5, 3, 3, 5, 0
8566, 245341, 2, 4, 5, 3, 4, 1, 0
8567, 245342, 2, 4, 5, 3, 4, 2, 0
8568, 245343, 2, 4, 5, 3, 4, 3, 0
8569, 245344, 2, 4, 5, 3, 4, 4, 0
8570, 245345, 2, 4, 5, 3, 4, 5, 0
8571, 245351, 2, 4, 5, 3, 5, 1, 0
8572, 245352, 2, 4, 5, 3, 5, 2, 0
8573, 245353, 2, 4, 5, 3, 5, 3, 0
8574, 245354, 2, 4, 5, 3, 5, 4, 0
8575, 245355, 2, 4, 5, 3, 5, 5, 0
8576, 245411, 2, 4, 5, 4, 1, 1, 0
8577, 245412, 2, 4, 5, 4, 1, 2, 0
8578, 245413, 2, 4, 5, 4, 1, 3, 0
8579, 245414, 2, 4, 5, 4, 1, 4, 0
8580, 245415, 2, 4, 5, 4, 1, 5, 0
8581, 245421, 2, 4, 5, 4, 2, 1, 0
8582, 245422, 2, 4, 5, 4, 2, 2, 0
8583, 245423, 2, 4, 5, 4, 2, 3, 0
8584, 245424, 2, 4, 5, 4, 2, 4, 0
8585, 245425, 2, 4, 5, 4, 2, 5, 0
8586, 245431, 2, 4, 5, 4, 3, 1, 0
8587, 245432, 2, 4, 5, 4, 3, 2, 0
8588, 245433, 2, 4, 5, 4, 3, 3, 0
8589, 245434, 2, 4, 5, 4, 3, 4, 0
8590, 245435, 2, 4, 5, 4, 3, 5, 0
8591, 245441, 2, 4, 5, 4, 4, 1, 0
8592, 245442, 2, 4, 5, 4, 4, 2, 0
8593, 245443, 2, 4, 5, 4, 4, 3, 0
8594, 245444, 2, 4, 5, 4, 4, 4, 0
8595, 245445, 2, 4, 5, 4, 4, 5, 0
8596, 245451, 2, 4, 5, 4, 5, 1, 0
8597, 245452, 2, 4, 5, 4, 5, 2, 0
8598, 245453, 2, 4, 5, 4, 5, 3, 0
8599, 245454, 2, 4, 5, 4, 5, 4, 0
8600, 245455, 2, 4, 5, 4, 5, 5, 0
8601, 246111, 2, 4, 6, 1, 1, 1, 0
8602, 246112, 2, 4, 6, 1, 1, 2, 0
8603, 246113, 2, 4, 6, 1, 1, 3, 0
8604, 246114, 2, 4, 6, 1, 1, 4, 0
8605, 246115, 2, 4, 6, 1, 1, 5, 0
8606, 246121, 2, 4, 6, 1, 2, 1, 0
8607, 246122, 2, 4, 6, 1, 2, 2, 0
8608, 246123, 2, 4, 6, 1, 2, 3, 0
8609, 246124, 2, 4, 6, 1, 2, 4, 0
8610, 246125, 2, 4, 6, 1, 2, 5, 0
8611, 246131, 2, 4, 6, 1, 3, 1, 0
8612, 246132, 2, 4, 6, 1, 3, 2, 0
8613, 246133, 2, 4, 6, 1, 3, 3, 0
8614, 246134, 2, 4, 6, 1, 3, 4, 0
8615, 246135, 2, 4, 6, 1, 3, 5, 0
8616, 246141, 2, 4, 6, 1, 4, 1, 0
8617, 246142, 2, 4, 6, 1, 4, 2, 0
8618, 246143, 2, 4, 6, 1, 4, 3, 0
8619, 246144, 2, 4, 6, 1, 4, 4, 0
8620, 246145, 2, 4, 6, 1, 4, 5, 0
8621, 246151, 2, 4, 6, 1, 5, 1, 0
8622, 246152, 2, 4, 6, 1, 5, 2, 0
8623, 246153, 2, 4, 6, 1, 5, 3, 0
8624, 246154, 2, 4, 6, 1, 5, 4, 0
8625, 246155, 2, 4, 6, 1, 5, 5, 0
8626, 246211, 2, 4, 6, 2, 1, 1, 0
8627, 246212, 2, 4, 6, 2, 1, 2, 0
8628, 246213, 2, 4, 6, 2, 1, 3, 0
8629, 246214, 2, 4, 6, 2, 1, 4, 0
8630, 246215, 2, 4, 6, 2, 1, 5, 0
8631, 246221, 2, 4, 6, 2, 2, 1, 0
8632, 246222, 2, 4, 6, 2, 2, 2, 0
8633, 246223, 2, 4, 6, 2, 2, 3, 0
8634, 246224, 2, 4, 6, 2, 2, 4, 0
8635, 246225, 2, 4, 6, 2, 2, 5, 0
8636, 246231, 2, 4, 6, 2, 3, 1, 0
8637, 246232, 2, 4, 6, 2, 3, 2, 0
8638, 246233, 2, 4, 6, 2, 3, 3, 0
8639, 246234, 2, 4, 6, 2, 3, 4, 0
8640, 246235, 2, 4, 6, 2, 3, 5, 0
8641, 246241, 2, 4, 6, 2, 4, 1, 0
8642, 246242, 2, 4, 6, 2, 4, 2, 0
8643, 246243, 2, 4, 6, 2, 4, 3, 0
8644, 246244, 2, 4, 6, 2, 4, 4, 0
8645, 246245, 2, 4, 6, 2, 4, 5, 0
8646, 246251, 2, 4, 6, 2, 5, 1, 0
8647, 246252, 2, 4, 6, 2, 5, 2, 0
8648, 246253, 2, 4, 6, 2, 5, 3, 0
8649, 246254, 2, 4, 6, 2, 5, 4, 0
8650, 246255, 2, 4, 6, 2, 5, 5, 0
8651, 246311, 2, 4, 6, 3, 1, 1, 0
8652, 246312, 2, 4, 6, 3, 1, 2, 0
8653, 246313, 2, 4, 6, 3, 1, 3, 0
8654, 246314, 2, 4, 6, 3, 1, 4, 0
8655, 246315, 2, 4, 6, 3, 1, 5, 0
8656, 246321, 2, 4, 6, 3, 2, 1, 0
8657, 246322, 2, 4, 6, 3, 2, 2, 0
8658, 246323, 2, 4, 6, 3, 2, 3, 0
8659, 246324, 2, 4, 6, 3, 2, 4, 0
8660, 246325, 2, 4, 6, 3, 2, 5, 0
8661, 246331, 2, 4, 6, 3, 3, 1, 0
8662, 246332, 2, 4, 6, 3, 3, 2, 0
8663, 246333, 2, 4, 6, 3, 3, 3, 0
8664, 246334, 2, 4, 6, 3, 3, 4, 0
8665, 246335, 2, 4, 6, 3, 3, 5, 0
8666, 246341, 2, 4, 6, 3, 4, 1, 0
8667, 246342, 2, 4, 6, 3, 4, 2, 0
8668, 246343, 2, 4, 6, 3, 4, 3, 0
8669, 246344, 2, 4, 6, 3, 4, 4, 0
8670, 246345, 2, 4, 6, 3, 4, 5, 0
8671, 246351, 2, 4, 6, 3, 5, 1, 0
8672, 246352, 2, 4, 6, 3, 5, 2, 0
8673, 246353, 2, 4, 6, 3, 5, 3, 0
8674, 246354, 2, 4, 6, 3, 5, 4, 0
8675, 246355, 2, 4, 6, 3, 5, 5, 0
8676, 246411, 2, 4, 6, 4, 1, 1, 0
8677, 246412, 2, 4, 6, 4, 1, 2, 0
8678, 246413, 2, 4, 6, 4, 1, 3, 0
8679, 246414, 2, 4, 6, 4, 1, 4, 0
8680, 246415, 2, 4, 6, 4, 1, 5, 0
8681, 246421, 2, 4, 6, 4, 2, 1, 0
8682, 246422, 2, 4, 6, 4, 2, 2, 0
8683, 246423, 2, 4, 6, 4, 2, 3, 0
8684, 246424, 2, 4, 6, 4, 2, 4, 0
8685, 246425, 2, 4, 6, 4, 2, 5, 0
8686, 246431, 2, 4, 6, 4, 3, 1, 0
8687, 246432, 2, 4, 6, 4, 3, 2, 0
8688, 246433, 2, 4, 6, 4, 3, 3, 0
8689, 246434, 2, 4, 6, 4, 3, 4, 0
8690, 246435, 2, 4, 6, 4, 3, 5, 0
8691, 246441, 2, 4, 6, 4, 4, 1, 0
8692, 246442, 2, 4, 6, 4, 4, 2, 0
8693, 246443, 2, 4, 6, 4, 4, 3, 0
8694, 246444, 2, 4, 6, 4, 4, 4, 0
8695, 246445, 2, 4, 6, 4, 4, 5, 0
8696, 246451, 2, 4, 6, 4, 5, 1, 0
8697, 246452, 2, 4, 6, 4, 5, 2, 0
8698, 246453, 2, 4, 6, 4, 5, 3, 0
8699, 246454, 2, 4, 6, 4, 5, 4, 0
8700, 246455, 2, 4, 6, 4, 5, 5, 0
8701, 247111, 2, 4, 7, 1, 1, 1, 0
8702, 247112, 2, 4, 7, 1, 1, 2, 0
8703, 247113, 2, 4, 7, 1, 1, 3, 0
8704, 247114, 2, 4, 7, 1, 1, 4, 0
8705, 247115, 2, 4, 7, 1, 1, 5, 0
8706, 247121, 2, 4, 7, 1, 2, 1, 0
8707, 247122, 2, 4, 7, 1, 2, 2, 0
8708, 247123, 2, 4, 7, 1, 2, 3, 0
8709, 247124, 2, 4, 7, 1, 2, 4, 0
8710, 247125, 2, 4, 7, 1, 2, 5, 0
8711, 247131, 2, 4, 7, 1, 3, 1, 0
8712, 247132, 2, 4, 7, 1, 3, 2, 0
8713, 247133, 2, 4, 7, 1, 3, 3, 0
8714, 247134, 2, 4, 7, 1, 3, 4, 0
8715, 247135, 2, 4, 7, 1, 3, 5, 0
8716, 247141, 2, 4, 7, 1, 4, 1, 0
8717, 247142, 2, 4, 7, 1, 4, 2, 0
8718, 247143, 2, 4, 7, 1, 4, 3, 0
8719, 247144, 2, 4, 7, 1, 4, 4, 0
8720, 247145, 2, 4, 7, 1, 4, 5, 0
8721, 247151, 2, 4, 7, 1, 5, 1, 0
8722, 247152, 2, 4, 7, 1, 5, 2, 0
8723, 247153, 2, 4, 7, 1, 5, 3, 0
8724, 247154, 2, 4, 7, 1, 5, 4, 0
8725, 247155, 2, 4, 7, 1, 5, 5, 0
8726, 247211, 2, 4, 7, 2, 1, 1, 0
8727, 247212, 2, 4, 7, 2, 1, 2, 0
8728, 247213, 2, 4, 7, 2, 1, 3, 0
8729, 247214, 2, 4, 7, 2, 1, 4, 0
8730, 247215, 2, 4, 7, 2, 1, 5, 0
8731, 247221, 2, 4, 7, 2, 2, 1, 0
8732, 247222, 2, 4, 7, 2, 2, 2, 0
8733, 247223, 2, 4, 7, 2, 2, 3, 0
8734, 247224, 2, 4, 7, 2, 2, 4, 0
8735, 247225, 2, 4, 7, 2, 2, 5, 0
8736, 247231, 2, 4, 7, 2, 3, 1, 0
8737, 247232, 2, 4, 7, 2, 3, 2, 0
8738, 247233, 2, 4, 7, 2, 3, 3, 0
8739, 247234, 2, 4, 7, 2, 3, 4, 0
8740, 247235, 2, 4, 7, 2, 3, 5, 0
8741, 247241, 2, 4, 7, 2, 4, 1, 0
8742, 247242, 2, 4, 7, 2, 4, 2, 0
8743, 247243, 2, 4, 7, 2, 4, 3, 0
8744, 247244, 2, 4, 7, 2, 4, 4, 0
8745, 247245, 2, 4, 7, 2, 4, 5, 0
8746, 247251, 2, 4, 7, 2, 5, 1, 0
8747, 247252, 2, 4, 7, 2, 5, 2, 0
8748, 247253, 2, 4, 7, 2, 5, 3, 0
8749, 247254, 2, 4, 7, 2, 5, 4, 0
8750, 247255, 2, 4, 7, 2, 5, 5, 0
8751, 247311, 2, 4, 7, 3, 1, 1, 0
8752, 247312, 2, 4, 7, 3, 1, 2, 0
8753, 247313, 2, 4, 7, 3, 1, 3, 0
8754, 247314, 2, 4, 7, 3, 1, 4, 0
8755, 247315, 2, 4, 7, 3, 1, 5, 0
8756, 247321, 2, 4, 7, 3, 2, 1, 0
8757, 247322, 2, 4, 7, 3, 2, 2, 0
8758, 247323, 2, 4, 7, 3, 2, 3, 0
8759, 247324, 2, 4, 7, 3, 2, 4, 0
8760, 247325, 2, 4, 7, 3, 2, 5, 0
8761, 247331, 2, 4, 7, 3, 3, 1, 0
8762, 247332, 2, 4, 7, 3, 3, 2, 0
8763, 247333, 2, 4, 7, 3, 3, 3, 0
8764, 247334, 2, 4, 7, 3, 3, 4, 0
8765, 247335, 2, 4, 7, 3, 3, 5, 0
8766, 247341, 2, 4, 7, 3, 4, 1, 0
8767, 247342, 2, 4, 7, 3, 4, 2, 0
8768, 247343, 2, 4, 7, 3, 4, 3, 0
8769, 247344, 2, 4, 7, 3, 4, 4, 0
8770, 247345, 2, 4, 7, 3, 4, 5, 0
8771, 247351, 2, 4, 7, 3, 5, 1, 0
8772, 247352, 2, 4, 7, 3, 5, 2, 0
8773, 247353, 2, 4, 7, 3, 5, 3, 0
8774, 247354, 2, 4, 7, 3, 5, 4, 0
8775, 247355, 2, 4, 7, 3, 5, 5, 0
8776, 247411, 2, 4, 7, 4, 1, 1, 0
8777, 247412, 2, 4, 7, 4, 1, 2, 0
8778, 247413, 2, 4, 7, 4, 1, 3, 0
8779, 247414, 2, 4, 7, 4, 1, 4, 0
8780, 247415, 2, 4, 7, 4, 1, 5, 0
8781, 247421, 2, 4, 7, 4, 2, 1, 0
8782, 247422, 2, 4, 7, 4, 2, 2, 0
8783, 247423, 2, 4, 7, 4, 2, 3, 0
8784, 247424, 2, 4, 7, 4, 2, 4, 0
8785, 247425, 2, 4, 7, 4, 2, 5, 0
8786, 247431, 2, 4, 7, 4, 3, 1, 0
8787, 247432, 2, 4, 7, 4, 3, 2, 0
8788, 247433, 2, 4, 7, 4, 3, 3, 0
8789, 247434, 2, 4, 7, 4, 3, 4, 0
8790, 247435, 2, 4, 7, 4, 3, 5, 0
8791, 247441, 2, 4, 7, 4, 4, 1, 0
8792, 247442, 2, 4, 7, 4, 4, 2, 0
8793, 247443, 2, 4, 7, 4, 4, 3, 0
8794, 247444, 2, 4, 7, 4, 4, 4, 0
8795, 247445, 2, 4, 7, 4, 4, 5, 0
8796, 247451, 2, 4, 7, 4, 5, 1, 0
8797, 247452, 2, 4, 7, 4, 5, 2, 0
8798, 247453, 2, 4, 7, 4, 5, 3, 0
8799, 247454, 2, 4, 7, 4, 5, 4, 0
8800, 247455, 2, 4, 7, 4, 5, 5, 0
8801, 251111, 2, 5, 1, 1, 1, 1, 0
8802, 251112, 2, 5, 1, 1, 1, 2, 0
8803, 251113, 2, 5, 1, 1, 1, 3, 0
8804, 251114, 2, 5, 1, 1, 1, 4, 0
8805, 251115, 2, 5, 1, 1, 1, 5, 0
8806, 251121, 2, 5, 1, 1, 2, 1, 0
8807, 251122, 2, 5, 1, 1, 2, 2, 0
8808, 251123, 2, 5, 1, 1, 2, 3, 0
8809, 251124, 2, 5, 1, 1, 2, 4, 0
8810, 251125, 2, 5, 1, 1, 2, 5, 0
8811, 251131, 2, 5, 1, 1, 3, 1, 0
8812, 251132, 2, 5, 1, 1, 3, 2, 0
8813, 251133, 2, 5, 1, 1, 3, 3, 0
8814, 251134, 2, 5, 1, 1, 3, 4, 0
8815, 251135, 2, 5, 1, 1, 3, 5, 0
8816, 251141, 2, 5, 1, 1, 4, 1, 0
8817, 251142, 2, 5, 1, 1, 4, 2, 0
8818, 251143, 2, 5, 1, 1, 4, 3, 0
8819, 251144, 2, 5, 1, 1, 4, 4, 0
8820, 251145, 2, 5, 1, 1, 4, 5, 0
8821, 251151, 2, 5, 1, 1, 5, 1, 0
8822, 251152, 2, 5, 1, 1, 5, 2, 0
8823, 251153, 2, 5, 1, 1, 5, 3, 0
8824, 251154, 2, 5, 1, 1, 5, 4, 0
8825, 251155, 2, 5, 1, 1, 5, 5, 0
8826, 251211, 2, 5, 1, 2, 1, 1, 0
8827, 251212, 2, 5, 1, 2, 1, 2, 0
8828, 251213, 2, 5, 1, 2, 1, 3, 0
8829, 251214, 2, 5, 1, 2, 1, 4, 0
8830, 251215, 2, 5, 1, 2, 1, 5, 0
8831, 251221, 2, 5, 1, 2, 2, 1, 0
8832, 251222, 2, 5, 1, 2, 2, 2, 0
8833, 251223, 2, 5, 1, 2, 2, 3, 0
8834, 251224, 2, 5, 1, 2, 2, 4, 0
8835, 251225, 2, 5, 1, 2, 2, 5, 0
8836, 251231, 2, 5, 1, 2, 3, 1, 0
8837, 251232, 2, 5, 1, 2, 3, 2, 0
8838, 251233, 2, 5, 1, 2, 3, 3, 0
8839, 251234, 2, 5, 1, 2, 3, 4, 0
8840, 251235, 2, 5, 1, 2, 3, 5, 0
8841, 251241, 2, 5, 1, 2, 4, 1, 0
8842, 251242, 2, 5, 1, 2, 4, 2, 0
8843, 251243, 2, 5, 1, 2, 4, 3, 0
8844, 251244, 2, 5, 1, 2, 4, 4, 0
8845, 251245, 2, 5, 1, 2, 4, 5, 0
8846, 251251, 2, 5, 1, 2, 5, 1, 0
8847, 251252, 2, 5, 1, 2, 5, 2, 0
8848, 251253, 2, 5, 1, 2, 5, 3, 0
8849, 251254, 2, 5, 1, 2, 5, 4, 0
8850, 251255, 2, 5, 1, 2, 5, 5, 0
8851, 251311, 2, 5, 1, 3, 1, 1, 0
8852, 251312, 2, 5, 1, 3, 1, 2, 0
8853, 251313, 2, 5, 1, 3, 1, 3, 0
8854, 251314, 2, 5, 1, 3, 1, 4, 0
8855, 251315, 2, 5, 1, 3, 1, 5, 0
8856, 251321, 2, 5, 1, 3, 2, 1, 0
8857, 251322, 2, 5, 1, 3, 2, 2, 0
8858, 251323, 2, 5, 1, 3, 2, 3, 0
8859, 251324, 2, 5, 1, 3, 2, 4, 0
8860, 251325, 2, 5, 1, 3, 2, 5, 0
8861, 251331, 2, 5, 1, 3, 3, 1, 0
8862, 251332, 2, 5, 1, 3, 3, 2, 0
8863, 251333, 2, 5, 1, 3, 3, 3, 0
8864, 251334, 2, 5, 1, 3, 3, 4, 0
8865, 251335, 2, 5, 1, 3, 3, 5, 0
8866, 251341, 2, 5, 1, 3, 4, 1, 0
8867, 251342, 2, 5, 1, 3, 4, 2, 0
8868, 251343, 2, 5, 1, 3, 4, 3, 0
8869, 251344, 2, 5, 1, 3, 4, 4, 0
8870, 251345, 2, 5, 1, 3, 4, 5, 0
8871, 251351, 2, 5, 1, 3, 5, 1, 0
8872, 251352, 2, 5, 1, 3, 5, 2, 0
8873, 251353, 2, 5, 1, 3, 5, 3, 0
8874, 251354, 2, 5, 1, 3, 5, 4, 0
8875, 251355, 2, 5, 1, 3, 5, 5, 0
8876, 251411, 2, 5, 1, 4, 1, 1, 0
8877, 251412, 2, 5, 1, 4, 1, 2, 0
8878, 251413, 2, 5, 1, 4, 1, 3, 0
8879, 251414, 2, 5, 1, 4, 1, 4, 0
8880, 251415, 2, 5, 1, 4, 1, 5, 0
8881, 251421, 2, 5, 1, 4, 2, 1, 0
8882, 251422, 2, 5, 1, 4, 2, 2, 0
8883, 251423, 2, 5, 1, 4, 2, 3, 0
8884, 251424, 2, 5, 1, 4, 2, 4, 0
8885, 251425, 2, 5, 1, 4, 2, 5, 0
8886, 251431, 2, 5, 1, 4, 3, 1, 0
8887, 251432, 2, 5, 1, 4, 3, 2, 0
8888, 251433, 2, 5, 1, 4, 3, 3, 0
8889, 251434, 2, 5, 1, 4, 3, 4, 0
8890, 251435, 2, 5, 1, 4, 3, 5, 0
8891, 251441, 2, 5, 1, 4, 4, 1, 0
8892, 251442, 2, 5, 1, 4, 4, 2, 0
8893, 251443, 2, 5, 1, 4, 4, 3, 0
8894, 251444, 2, 5, 1, 4, 4, 4, 0
8895, 251445, 2, 5, 1, 4, 4, 5, 0
8896, 251451, 2, 5, 1, 4, 5, 1, 0
8897, 251452, 2, 5, 1, 4, 5, 2, 0
8898, 251453, 2, 5, 1, 4, 5, 3, 0
8899, 251454, 2, 5, 1, 4, 5, 4, 0
8900, 251455, 2, 5, 1, 4, 5, 5, 0
8901, 252111, 2, 5, 2, 1, 1, 1, 0
8902, 252112, 2, 5, 2, 1, 1, 2, 0
8903, 252113, 2, 5, 2, 1, 1, 3, 0
8904, 252114, 2, 5, 2, 1, 1, 4, 0
8905, 252115, 2, 5, 2, 1, 1, 5, 0
8906, 252121, 2, 5, 2, 1, 2, 1, 0
8907, 252122, 2, 5, 2, 1, 2, 2, 0
8908, 252123, 2, 5, 2, 1, 2, 3, 0
8909, 252124, 2, 5, 2, 1, 2, 4, 0
8910, 252125, 2, 5, 2, 1, 2, 5, 0
8911, 252131, 2, 5, 2, 1, 3, 1, 0
